/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/CodigoMandato;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/NomeParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/CodigoExercicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataLeitura
"3366";"Marcelo Crivella";"Marcelo Bezerra Crivella";"Masculino";"Senador ";"REPUBLICANOS";"480";"RJ";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"312";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3366.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3366";"https://www.camara.leg.br/deputados/220599";"dep.marcelocrivella@camara.leg.br";"2612";"2011-02-01";"2012-03-01";"AFO";"Afastamento do exercício";"RJ";"2012-03-01"
"3366";"Marcelo Crivella";"Marcelo Bezerra Crivella";"Masculino";"Senador ";"REPUBLICANOS";"480";"RJ";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"312";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3366.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3366";"https://www.camara.leg.br/deputados/220599";"dep.marcelocrivella@camara.leg.br";;;;;;"RJ";
"710";"Marcondes Gadelha";"Marcondes Iran Benevides Gadelha";"Masculino";"Senador ";"PSC";"479";"PB";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3811";"Wilson Santiago";"2º Suplente";"5172";"Sanny Japiassú dos Santos";;;;;;;;;;;;
"5124";"Maria Antonieta Amorim dos Santos";"Maria Antonieta Amorim dos Santos";"Masculino";"Senador ";"MDB";"446";"MS";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"1176";"Waldemir Moka";"2º Suplente";"5128";"Gino Jose Ferreira";;;;;;;;;;;;
"5190";"Maria Luza de Aquino Machado";"Maria Luza de Aquino Machado";"Masculino";"Senador ";"PTB";"459";"GO";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"643";"Lúcia Vânia";"1º Suplente";"5076";"Ione Guimarães";;;;;;;;;;;;
"5174";"Maria de Pompeia Lins Pessoa";"Maria de Pompeia Lins Pessoa";"Masculino";"Senador ";"PT";"448";"PE";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"5008";"Humberto Costa";"1º Suplente";"724";"Joaquim Francisco";;;;;;;;;;;;
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5635";"Ricardo Franco";"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";;;;;;;
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"4786";"Virginio de Carvalho";"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";;;;;;;
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"2969";"2021-08-05";"2023-01-31";"TER";"Término do mandato";;
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"2807";"2017-01-01";"2021-07-16";"LSP";"Licença Saúde-Particular";;
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"2795";"2016-08-22";"2016-09-30";"AFO";"Afastamento do exercício";;
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"2780";"2016-05-10";"2016-05-13";"AFO";"Afastamento do exercício";;"2016-05-10"
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"2758";"2015-02-01";"2015-11-10";"AFO";"Afastamento do exercício";;
"1023";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"PP";"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"828";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";;;;;;;
"4998";"Marinor Brito";"Marinor Jorge Brito";"Feminino";"Senadora ";"PSOL";"482";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5160";"Edivaldo Edilson Pantoja da Silva";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4998";;"marinorbrito@senadora.leg.br";;;;;;;
"4998";"Marinor Brito";"Marinor Jorge Brito";"Feminino";"Senadora ";"PSOL";"482";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5162";"Félix Urano Gama de Souza";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4998";;"marinorbrito@senadora.leg.br";;;;;;;
"4998";"Marinor Brito";"Marinor Jorge Brito";"Feminino";"Senadora ";"PSOL";"482";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4998";;"marinorbrito@senadora.leg.br";"2613";"2011-02-01";"2011-12-27";"TER";"Término do mandato";;
"5575";"Marizete";"Marizete Lisboa Fernandes Pereira";"Feminino";"Senadora ";"PT";"492";"BA";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5523";"Otto Alencar";"1º Suplente";"5573";"Abel Rebouças";;;;;;;;;;;;
"5571";"Marquinho";"Marco Jeovano Soares Ribas";"Masculino";"Senador ";"DEM";"501";"AP";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"3830";"Davi Alcolumbre";"1º Suplente";"5569";"Josiel";;;;;;;;;;;;
"5142";"Marta Maria Freire da Costa";"Marta Maria Freire da Costa";"Masculino";"Senador ";"DEM";"485";"SP";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"846";"Aloysio Nunes Ferreira";"1º Suplente";"5140";"Airton Sandoval";;;;;;;;;;;;
"5000";"Marta Suplicy";"Marta Teresa Suplicy";"Feminino";"Senadora ";"MDB";"471";"SP";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5150";"Antonio Carlos Rodrigues";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5000.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5000";;"marta.suplicy@senadora.leg.br";;;;;;;
"5000";"Marta Suplicy";"Marta Teresa Suplicy";"Feminino";"Senadora ";"MDB";"471";"SP";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5152";"Paulo Frateschi";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5000.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5000";;"marta.suplicy@senadora.leg.br";;;;;;;
"5000";"Marta Suplicy";"Marta Teresa Suplicy";"Feminino";"Senadora ";"MDB";"471";"SP";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5000.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5000";;"marta.suplicy@senadora.leg.br";"2711";"2014-11-13";"2019-01-31";"TER";"Término do mandato";;
"5000";"Marta Suplicy";"Marta Teresa Suplicy";"Feminino";"Senadora ";"MDB";"471";"SP";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5000.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5000";;"marta.suplicy@senadora.leg.br";"2614";"2011-02-01";"2012-09-13";"AFO";"Afastamento do exercício";;
"5000";"Marta Suplicy";"Marta Teresa Suplicy";"Feminino";"Senadora ";"MDB";"471";"SP";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5000.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5000";;"marta.suplicy@senadora.leg.br";;;;;;;
"670";"Mauro Fecury";"Mauro de Alencar Fecury";"Masculino";"Senador ";"MDB";"438";"MA";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"950";"João Alberto Souza";"1º Suplente";"3881";"Clovis Fecury";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador670.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/670";;"fecury@senador.leg.br";;;;;;;
"5086";"Miguel Dias de Souza";"Miguel Dias de Souza";"Masculino";"Senador ";"REPUBLICANOS";"450";"CE";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"612";"Eunício Oliveira";"1º Suplente";"5082";"Waldemir Catanho de Sena Júnior";;;;;;;;;;;;
"5595";"Moacir Kohl";"Moacir Kohl";"Masculino";"Senador ";"PSB";"494";"MS";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5527";"Simone Tebet";"1º Suplente";"5593";"Celso Dal Lago Rodrigues";;;;;;;;;;;;
"5094";"Márcio Bergonsi Turra";"Márcio Bergonsi Turra";"Masculino";"Senador ";"PP";"462";"RS";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"4988";"Ana Amélia";"1º Suplente";"5090";"José Alberto Wenzel";;;;;;;;;;;;
"5176";"Nestor Duarte Guimarães Neto";"Nestor Duarte Guimarães Neto";"Masculino";"Senador ";"PDT";"461";"BA";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"4575";"Lídice da Mata";"2º Suplente";"5066";"Juçara Feitosa de Oliveira";;;;;;;;;;;;
"380";"Nicias Ribeiro";"Nicias Lopes Ribeiro";"Masculino";"Senador ";"PSDB";"487";"PA";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3634";"Flexa Ribeiro";"2º Suplente";"5154";"Abiancy Cadoso Rosa";;;;;;;;;;;;
"5281";"Nilda Gondim";"Ozanilda Gondim Vital do Rego";"Feminino";"Senadora ";"MDB";"513";"PB";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"3361";"José Maranhão";"2º Suplente";"5601";"Roosevelt Vita";"934";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5281.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5281";;"sen.nildagondim@senado.leg.br";"2962";"2021-01-12";"2023-01-31";"TER";"Término do mandato";;
"288";"Nilson Mourão";"Nilson Moura Leite Mourão";"Masculino";"Senador ";"PT";"484";"AC";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"4990";"Jorge Viana";"2º Suplente";"5024";"Gabriel Maia Gelpke";;;;;;;;;;;;
"64";"Odacir Soares";"Odacir Soares Rodrigues";"Masculino";"Senador ";"PP";"477";"RO";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"5004";"Ivo Cassol";"1º Suplente";"5072";"Reditario Cassol";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador64.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/64";;"odacir@senador.leg.br";"2701";"2014-07-16";"2014-11-12";"RET";"Retorno do titular";;
"5060";"Olney Ribeiro Botelho";"Olney Ribeiro Botelho";"Masculino";"Senador ";"PDT";"436";"RJ";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3695";"Lindbergh Farias";"2º Suplente";"5064";"Emir Simão Sader";;;;;;;;;;;;
"5525";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"PSD";"493";"AM";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5565";"Dr. Helder Cavalcante";"803";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";;;;;;"AM";
"5525";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"PSD";"493";"AM";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5567";"Luis Mitoso";"803";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";;;;;;"AM";
"5525";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"PSD";"493";"AM";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"803";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";"2741";"2015-02-01";"2023-01-31";"TER";"Término do mandato";"AM";
"5523";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"PSD";"492";"BA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5573";"Abel Rebouças";"831";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";;;;;;"BA";
"5523";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"PSD";"492";"BA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5575";"Marizete";"831";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";;;;;;"BA";
"5523";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"PSD";"492";"BA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"831";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";"2742";"2015-02-01";"2023-01-31";"TER";"Término do mandato";"BA";
"5080";"Pablo Sergio Souza Bezerra";"Pablo Sergio Souza Bezerra";"Masculino";"Senador ";"PT";"486";"RR";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"4697";"Ângela Portela";"1º Suplente";"5078";"Jose Nagib da Silva Lima";;;;;;;;;;;;
"918";"Pastor Amarildo";"Amarildo Martins da Silva";"Masculino";"Senador ";"PSC";"468";"TO";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"916";"João Ribeiro";"1º Suplente";"5164";"Ataídes Oliveira";;;;;;;;;;;;
"5018";"Pastor Bel";"Heber Waldo Silva Costa";"Masculino";"Senador ";"PRTB";"445";"MA";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"16";"Edison Lobão";"1º Suplente";"3579";"Lobão Filho";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5018.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5018";;;"2844";"2017-12-18";"2018-04-19";"RET";"Retorno do titular";;"2017-12-18"
"5599";"Pastor Ibanes Taveira";"Ibanes Taveira da Silva";"Masculino";"Senador ";"PDT";"507";"PA";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"374";"Paulo Rocha";"1º Suplente";"375";"Valdir Ganzer";;;;;;;;;;;;
"5617";"Pastor Valadares";"Sebastião Valadares Neto";"Masculino";"Senador ";"PDT";"515";"RO";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"4981";"Acir Gurgacz";"1º Suplente";"5615";"Gilberto Piselo";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5617.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5617";;"pastor.valadares@senador.leg.br";"2800";"2016-09-14";"2017-01-13";"RET";"Retorno do titular";;
"5122";"Paulo Antenor de Oliveira";"Paulo Antenor de Oliveira";"Masculino";"Senador ";"PL";"483";"ES";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"631";"Magno Malta";"2º Suplente";"5126";"Enivaldo Euzébio dos Anjos";;;;;;;;;;;;
"3741";"Paulo Bauer";"Paulo Roberto Bauer";"Masculino";"Senador ";"PSDB";"466";"SC";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5136";"Cesar Antonio de Souza";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3741.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3741";;"paulo.bauer@senador.leg.br";;;;;;;
"3741";"Paulo Bauer";"Paulo Roberto Bauer";"Masculino";"Senador ";"PSDB";"466";"SC";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5138";"Athos de Almeida Lopes";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3741.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3741";;"paulo.bauer@senador.leg.br";;;;;;;
"3741";"Paulo Bauer";"Paulo Roberto Bauer";"Masculino";"Senador ";"PSDB";"466";"SC";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3741.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3741";;"paulo.bauer@senador.leg.br";"2615";"2011-02-01";"2019-01-31";"TER";"Término do mandato";;
"5020";"Paulo Davim";"Paulo Roberto Davim";"Masculino";"Senador ";"PV";"476";"RN";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"87";"Garibaldi Alves Filho";"2º Suplente";"5022";"Janduhy Max Freire de Andrade";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5020.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5020";;"paulodavim@senador.leg.br";"2635";"2011-02-03";"2014-12-31";"RET";"Retorno do titular";;"2011-02-03"
"5152";"Paulo Frateschi";"Paulo Frateschi";"Masculino";"Senador ";"PT";"471";"SP";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"5000";"Marta Suplicy";"1º Suplente";"5150";"Antonio Carlos Rodrigues";;;;;;;;;;;;
"336";"Paulo Gouvêa";"Paulo Gilberto Gouvêa da Costa";"Masculino";"Senador ";"DEM";"499";"SC";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5537";"Dário Berger";"2º Suplente";"5631";"Ayres Marchetti";;;;;;;;;;;;
"5589";"Paulo Matos";"Paulo Henrique Campos Matos";"Masculino";"Senador ";"CIDADANIA";"505";"MA";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"677";"Roberto Rocha";"1º Suplente";"4606";"Pinto Itamaraty";;;;;;;;;;;;
"825";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"PT";"449";"RS";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5084";"Veridiana Maria Tonini";"859";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";;;;;;"RS";
"825";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"PT";"449";"RS";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5088";"Gilberto Corazza";"859";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";;;;;;"RS";
"825";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"PT";"449";"RS";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"859";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";"2616";"2011-02-01";"2019-01-31";"TER";"Término do mandato";"RS";
"5114";"Paulo Pereira Fíuza Filho";"Paulo Pereira Fíuza Filho";"Masculino";"Senador ";"PV";"463";"MT";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"5010";"Pedro Taques";"1º Suplente";"5112";"José Medeiros";;;;;;;;;;;;
"374";"Paulo Rocha";"Paulo Roberto Galvão da Rocha";"Masculino";"Senador ";"PT";"507";"PA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"375";"Valdir Ganzer";"809";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/374";"http://senadorpaulorocha.com.br/";"sen.paulorocha@senado.leg.br";;;;;;;
"374";"Paulo Rocha";"Paulo Roberto Galvão da Rocha";"Masculino";"Senador ";"PT";"507";"PA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5599";"Pastor Ibanes Taveira";"809";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/374";"http://senadorpaulorocha.com.br/";"sen.paulorocha@senado.leg.br";;;;;;;
